Date,AAPL,AMZN,DOW,G,INTC,INTU,NVDA,RS,SAM,SNP500
12/04/2019,199.199997,1848.400024,26357.78906,52.919998,56.209999,260.929993,193.100006,91.230003,46950,2900.860107
15/04/2019,198.580002,1842,26407.75977,53.439999,56.459999,260.48999,189.699997,91.260002,47250,2908.320068
16/04/2019,199.460007,1851.349976,26482.18945,53.75,56.66,261.799988,186.279999,91.779999,46700,2912.26001
17/04/2019,199.539993,1872.98999,26468.5293,53.849998,58.439999,259.720001,189.619995,92.510002,46400,2916.040039
18/04/2019,203.119995,1868.790039,26463.36914,53.630001,58.709999,258.220001,187.559998,89.739998,46700,2904.810059
22/04/2019,202.830002,1855.400024,26510.76953,52.77,58.150002,256.109985,185.350006,89.639999,46050,2898.780029
23/04/2019,204.429993,1891.199951,26513.83008,51.970001,58.889999,262.019989,189,88.870003,47150,2909.98999
24/04/2019,207.360001,1925,26652.56055,52.880001,58.52,266.410004,191.089996,89.57,47400,2934
25/04/2019,206.830002,1917,26426.36914,53.34,58.299999,264.01001,189.550003,91.919998,47300,2928.98999
26/04/2019,204.899994,1929,26454.61914,54,52.740002,246.419998,180.710007,91,47200,2925.810059
29/04/2019,204.399994,1949,26559.86914,54.299999,52.169998,252.770004,178.410004,91.5,45750,2940.580078
30/04/2019,203.059998,1930.099976,26594.56055,53.68,51,248.380005,178.029999,91.68,45400,2937.139893
01/05/2019,209.880005,1933.089966,26639.06055,54.419998,51.099998,252.490005,183.110001,91.760002,45050,2952.330078
02/05/2019,209.839996,1913.329956,26407.15039,54.470001,50.799999,243.600006,180.860001,89.639999,45400,2922.159912
03/05/2019,210.889999,1949,26379.14063,54.060001,51.080002,246.110001,183.529999,91,44250,2929.209961
06/05/2019,204.289993,1917.97998,26160.61914,53.919998,50.25,244.009995,175.5,90.230003,44200,2908.889893
07/05/2019,205.880005,1939.98999,26276.90039,54.400002,50.599998,245,177.899994,90.699997,45150,2913.030029
08/05/2019,201.899994,1918.869995,25933.78906,52.970001,50.200001,243.419998,172,88.790001,46000,2879.610107
09/05/2019,200.399994,1900,25878.84961,53.32,47.900002,241.789993,171.139999,89,45500,2859.840088
10/05/2019,197.419998,1898,25763.7207,53.59,46.439999,240.559998,168.949997,89.879997,45900,2863.100098
13/05/2019,187.710007,1836.560059,25568.06055,53.25,45.330002,237.940002,163.5,89.150002,45250,2840.189941
14/05/2019,186.410004,1839.5,25384.0293,53.799999,45.18,238.410004,160.050003,87.739998,44300,2820.120117
15/05/2019,186.270004,1827.949951,25400.13086,54.34,44.919998,239.559998,159.800003,87.949997,43900,2820.379883
16/05/2019,189.910004,1885.939941,25692.14063,54.529999,45.470001,244,159.360001,89.68,42600,2855.800049
17/05/2019,186.929993,1893.050049,25719.94922,55.029999,45.18,245.600006,158.5,88.68,42500,2858.600098
20/05/2019,183.520004,1852.689941,25655.31055,55.27,44,242.669998,152.550003,86.980003,41300,2841.939941
21/05/2019,185.220001,1874.790039,25782.33984,55.75,44.34,245.759995,154.199997,88.120003,42700,2854.02002
22/05/2019,184.660004,1851.780029,25818.46094,55.279999,44.150002,244.820007,153.5,88.690002,42350,2856.060059
23/05/2019,179.800003,1836.589966,25657.99023,55.349998,43.369999,245.080002,149.690002,85.120003,41950,2836.699951
24/05/2019,180.199997,1835.890015,25551.07031,55.32,44.59,251.240005,148.080002,85.720001,41650,2832.409912
28/05/2019,178.919998,1832.75,25616.55078,55.759998,44.66,256.399994,145.860001,85.18,42600,2830.030029
29/05/2019,176.419998,1823.119995,25231.46094,56.209999,43.349998,253.960007,141.410004,83.010002,43700,2790.25
30/05/2019,177.949997,1825.48999,25139.93945,56.459999,44.299999,250,140.309998,85.449997,43900,2786.939941
31/05/2019,176.229996,1790.01001,25046.31055,56.66,44.18,245.199997,137.139999,83.599998,43800,2766.149902
03/06/2019,175.600006,1760.01001,24830.16016,58.439999,44.25,245.199997,135.910004,83.360001,42500,2751.530029
04/06/2019,175.440002,1699.23999,24962.82031,58.709999,44.16,241.050003,136.360001,85.639999,42550,2762.639893
05/06/2019,184.279999,1749.599976,25451,58.150002,45.110001,249.410004,145.970001,86.669998,41850,2818.090088
06/06/2019,183.080002,1737.709961,25567.44922,58.889999,44.75,252.839996,141.449997,86.269997,42200,2828.51001
07/06/2019,186.509995,1763.699951,25768.7207,58.52,45.25,254.029999,144.020004,86.800003,42600,2852.870117
10/06/2019,191.809998,1822,26090.2207,58.299999,46.23,259.859985,147.759995,87.010002,42950,2885.830078
11/06/2019,194.860001,1883.25,26180.58984,52.740002,47.259998,262.799988,150.839996,88.080002,43400,2903.27002
12/06/2019,193.949997,1853.97998,26040.30078,52.169998,46.669998,256.720001,149,88.779999,44050,2882.72998
13/06/2019,194.699997,1866.719971,26036.93945,51,46.599998,258.809998,147.089996,89.510002,43600,2886.23999
14/06/2019,191.550003,1864,26076.35938,51.099998,45.830002,256.369995,144.509995,89.010002,44300,2886.820068
17/06/2019,192.899994,1876.5,26108.5293,50.799999,46.139999,254.029999,144.570007,88.330002,44800,2889.75
18/06/2019,196.050003,1901.349976,26228.88086,51.080002,46.75,257.309998,147.5,88.349998,44800,2906.709961
19/06/2019,199.679993,1907.839966,26490.16016,50.25,47.48,259.290009,154.300003,89.75,44200,2920.550049
20/06/2019,200.369995,1933.329956,26665.38086,50.599998,47.869999,265.799988,156.770004,91.089996,43750,2949.600098
21/06/2019,198.800003,1916.099976,26749.11914,50.200001,46.950001,267.839996,153.5,90.25,43750,2952.709961
24/06/2019,198.539993,1912.660034,26727.60938,47.900002,47.400002,263.070007,152.619995,90.199997,43750,2951.419922
25/06/2019,198.429993,1911.839966,26731.60938,46.439999,47.560001,262.700012,152.860001,89.849998,45450,2945.780029
26/06/2019,197.770004,1892.47998,26599.41992,45.330002,47.650002,259.290009,156.610001,90.43,44850,2926.070068
27/06/2019,200.289993,1902,26523.7207,45.18,48.150002,257.660004,162.710007,92.449997,45750,2919.659912
28/06/2019,198.679993,1909.099976,26605.92969,44.919998,47.77,258.100006,165,93.199997,45200,2932.939941
01/07/2019,203.169998,1922.97998,26805.85938,45.470001,49.290001,266.029999,172.570007,95,45200,2971.409912
02/07/2019,201.410004,1919.380005,26719.5293,45.18,47.91,265.160004,165.5,95.349998,45800,2964.659912
03/07/2019,203.279999,1935.890015,26832.32031,44,48.18,267.899994,163.169998,94.830002,46000,2978.080078
05/07/2019,203.350006,1928.599976,26867.75,44.34,48.029999,269,160.399994,93.57,47000,2984.25
08/07/2019,200.809998,1934.119995,26835.64063,44.150002,47.619999,269.459991,157.830002,93.629997,47350,2979.77002
09/07/2019,199.199997,1947.800049,26725.11914,43.369999,47.360001,269.920013,155.509995,91.589996,46200,2965.52002
10/07/2019,201.850006,1996.51001,26851.96094,44.59,47.919998,273.059998,159.059998,93.07,45750,2989.300049
11/07/2019,203.309998,2025.619995,26950.16016,44.66,48.560001,275.950012,163,91.209999,45250,2999.620117
12/07/2019,202.449997,2008.27002,27139.49023,43.349998,49,278.410004,167.399994,91.220001,45950,3003.360107
15/07/2019,204.089996,2021.400024,27364.68945,44.299999,50,282,168.460007,92.529999,44750,3017.800049
16/07/2019,204.589996,2010.579956,27349.32031,44.18,49.91,281.5,166.669998,92.370003,44850,3012.129883
17/07/2019,204.050003,2007.050049,27320.91016,44.25,49.5,280.899994,167.149994,93.25,45550,3005.100098
18/07/2019,204,1980.01001,27191.98047,44.16,49.279999,279.980011,170.130005,92.290001,46350,2978.870117
19/07/2019,205.789993,1991.209961,27246.38086,45.110001,49.959999,284.549988,171.720001,92.82,46350,3004.26001
22/07/2019,203.649994,1971.140015,27174.17969,44.75,50.009998,280.410004,169.300003,93.440002,45950,2981.929932
23/07/2019,208.460007,1995.98999,27231.85938,45.25,52,282.299988,172.899994,93.870003,46450,2994.73999
24/07/2019,207.669998,1969.300049,27262.24023,46.23,51.98,281.170013,177.399994,92.779999,46150,2998.77002
25/07/2019,208.889999,2001,27247.39063,47.259998,52.509998,279.980011,176.990005,95.889999,46450,3016.26001
26/07/2019,207.479996,1942,27166,46.669998,52.689999,282.160004,174.470001,101.309998,46650,3013.25
29/07/2019,208.460007,1930,27192.24023,46.599998,51.529999,284.290009,174.779999,102.589996,46800,3024.469971
30/07/2019,208.759995,1891.119995,27145.39063,45.830002,51.709999,279.480011,172.949997,100.309998,47350,3007.659912
31/07/2019,216.419998,1898.109985,27244.66992,46.139999,51.509998,278.769989,174.179993,100.730003,47100,3016.219971
01/08/2019,213.899994,1871.719971,26879.85938,46.75,50.52,278.609985,169.139999,99.650002,47150,2980.320068
02/08/2019,205.529999,1845.069946,26528.66016,47.48,49.09,278.049988,161.190002,98.089996,46650,2943.899902
05/08/2019,197.990005,1770.219971,26259.23047,47.869999,47.759998,268.980011,153.800003,96.260002,46800,2898.070068
06/08/2019,196.309998,1792.22998,25810.61914,46.950001,47.150002,266.73999,153.800003,96.760002,46300,2861.179932
07/08/2019,195.410004,1773.98999,25814.2207,47.400002,46.299999,265.869995,149.899994,96.629997,46200,2858.649902
08/08/2019,200.199997,1806,26086.51953,47.560001,46.16,270.859985,156.210007,98.959999,44900,2896.209961
09/08/2019,201.300003,1828.949951,26337.08984,47.650002,46.939999,276.079987,156.610001,99.360001,44550,2930.51001
12/08/2019,199.619995,1795.98999,26169.91016,48.150002,45.759998,274.730011,152.080002,98.459999,44350,2907.070068
13/08/2019,201.020004,1783,25888.88086,47.77,45.490002,272.380005,151.389999,97.550003,42500,2880.719971
14/08/2019,203.160004,1793.01001,26035.08008,49.290001,46.060001,274.910004,152.5,96.82,43600,2894.149902
15/08/2019,203.460007,1781.98999,25514.25,47.91,46.099998,269.600006,150.830002,96.18,43250,2846.199951
16/08/2019,204.279999,1792.890015,25678.16992,48.18,46.34,271.269989,159.350006,96.199997,43250,2864.73999
19/08/2019,210.619995,1818.079956,26020.06055,48.029999,47.459999,274.980011,164.119995,98.82,44000,2913.47998
20/08/2019,210.880005,1814.5,26086.85938,47.619999,47.029999,273.220001,170.559998,98.330002,43500,2919.01001
21/08/2019,212.990005,1819.390015,26145.35938,47.360001,47.110001,275.369995,170.529999,99.139999,43900,2922.040039
22/08/2019,213.190002,1828,26271.64063,47.919998,47.279999,277,171.619995,98.68,43800,2930.939941
23/08/2019,209.429993,1793.030029,26134.21094,48.560001,46.349998,290.369995,168.399994,97.209999,44350,2911.070068
26/08/2019,205.860001,1766.910034,25826.05078,49,45.82,280,165.610001,96.139999,43950,2866.699951
27/08/2019,207.860001,1775.72998,26014.46094,50,45.869999,283.100006,166.990005,96.099998,44350,2893.139893
28/08/2019,204.100006,1755,25712.99023,49.91,45.700001,281.079987,160.580002,94.18,44500,2861.280029
29/08/2019,208.5,1783,26249.08984,49.5,46.459999,284.769989,164.899994,96.5,43800,2910.370117
30/08/2019,210.160004,1797.48999,26476.39063,49.279999,47.240002,287.25,168.860001,98.519997,43050,2937.090088
03/09/2019,206.429993,1770,26198.25977,49.959999,47.119999,285.309998,164.580002,96.309998,43650,2909.01001
04/09/2019,208.389999,1805,26301.99023,50.009998,47.560001,285.619995,166.610001,97.959999,44100,2924.669922
05/09/2019,212,1821.949951,26603.15039,52,49.93,289.350006,172.869995,100.309998,44200,2960.600098
06/09/2019,214.050003,1838.219971,26790.25,51.98,50.25,293.390015,178.800003,101.629997,43750,2980.330078
09/09/2019,214.839996,1841,26866.23047,52.509998,51.060001,288.779999,179.899994,100.839996,44850,2988.429932
10/09/2019,213.860001,1822.75,26805.83008,52.689999,51.330002,273.799988,179.179993,100.330002,43550,2971.01001
11/09/2019,218.070007,1812.140015,26928.05078,51.529999,51.599998,267.700012,183.770004,103.5,43250,2981.409912
12/09/2019,224.800003,1837.630005,27197.32031,51.709999,53,268.5,186.199997,103.559998,44800,3009.080078
13/09/2019,220,1842.01001,27216.66992,51.509998,52.759998,267.309998,181.589996,104.970001,46500,3012.209961
16/09/2019,217.729996,1824.02002,27146.06055,50.52,51.900002,262.809998,178.919998,102.330002,46450,2996.409912
17/09/2019,219.960007,1807.079956,27010.11914,49.09,52.049999,265.829987,180.479996,101.440002,47100,2995.669922
18/09/2019,221.059998,1817.040039,27075.39063,47.759998,52.130001,269.390015,180.789993,102.699997,47300,3001.5
19/09/2019,222.009995,1821.02002,27186.05078,47.150002,51.700001,268.76001,180.220001,102.739998,47000,3010.360107
20/09/2019,221.380005,1821.709961,27102.17969,46.299999,51.599998,269.980011,176.899994,103.440002,47000,3008.419922
23/09/2019,218.949997,1777,26851.44922,46.16,50.830002,268.390015,172.699997,99.860001,46900,2983.5
24/09/2019,221.029999,1790.609985,27034.07031,46.939999,51.099998,270.76001,176.100006,100.940002,48050,3002.429932
25/09/2019,218.550003,1747.359985,26866.71094,45.759998,49.75,264.329987,172.509995,98.050003,49400,2968.350098
26/09/2019,220,1762.790039,27004.10938,45.490002,50.98,267.079987,177.839996,99.779999,49250,2985.72998
27/09/2019,220.539993,1748,26987.25977,46.060001,50.630001,271.320007,175.660004,99.300003,49050,2985.469971
30/09/2019,220.899994,1726.98999,26852.33008,46.099998,51.189999,263.5,172.800003,98.660004,49200,2967.070068
01/10/2019,225.070007,1746,26962.53906,46.34,51.970001,267.690002,175,100.339996,49000,2983.689941
02/10/2019,223.059998,1727.73999,26425.85938,47.459999,50.310001,263.209991,173.119995,98.010002,48000,2924.780029
03/10/2019,218.429993,1713,26039.01953,47.029999,49.5,259.429993,173.220001,96.720001,48050,2885.379883
04/10/2019,225.639999,1726.02002,26271.69922,47.110001,50.349998,264.049988,181.399994,98.449997,48900,2918.560059
07/10/2019,226.270004,1731.630005,26502.33008,47.279999,50.700001,264.899994,184.580002,99.330002,48350,2944.22998
08/10/2019,225.820007,1722.48999,26276.58984,46.349998,50.16,265.329987,180.639999,97.980003,47400,2920.399902
09/10/2019,227.029999,1719.609985,26308.23047,45.82,50.470001,262.869995,180.320007,99.129997,48350,2911.100098
10/10/2019,227.929993,1725.23999,26317.34961,45.869999,50.41,262.359985,180.619995,98.959999,47900,2918.550049
11/10/2019,232.949997,1742.920044,26694.19922,45.700001,52,270.399994,186.410004,101.510002,48200,2963.070068
14/10/2019,234.899994,1728.910034,26766.42969,46.459999,51.900002,269.98999,185.639999,100.410004,49000,2965.810059
15/10/2019,236.389999,1742.140015,26811.19922,47.240002,51.93,270.059998,190.160004,99.629997,50000,2973.610107
16/10/2019,233.369995,1773.329956,26972.31055,47.119999,52.349998,271.519989,195,99.900002,49900,2989.679932
17/10/2019,235.089996,1796.48999,27032.38086,47.560001,52.639999,269.850006,196,100.419998,50700,3000.77002
18/10/2019,234.589996,1787.800049,27004.49023,49.93,51.75,267.670013,194.309998,100,50500,2996.840088
21/10/2019,237.520004,1769.660034,26852.66992,50.25,51.52,264.480011,192.960007,100.269997,50300,2996.47998
22/10/2019,241.160004,1788.150024,26850.42969,51.060001,51.900002,260.73999,198.300003,99.279999,49900,3010.72998
23/10/2019,242.100006,1761.300049,26835.24023,51.330002,51.369999,253.330002,192.309998,99.650002,50800,2994.01001
24/10/2019,244.509995,1771.089966,26893.92969,51.599998,52.09,257.130005,196.75,105.629997,51300,3014.780029
25/10/2019,243.160004,1697.550049,26789.60938,53,54.189999,259.130005,200.100006,113.25,52500,3003.320068
28/10/2019,247.419998,1748.060059,27040.33008,52.759998,56.380001,259.209991,206.300003,116.110001,50800,3032.120117
29/10/2019,248.970001,1774.810059,27061.07031,51.900002,56.369999,258.48999,206.229996,118.099998,50700,3035.389893
30/10/2019,244.759995,1760.23999,27110.71094,52.049999,56.32,259.76001,204,118.139999,51400,3039.73999
31/10/2019,247.240005,1775.98999,27188.36914,52.130001,56.330002,260.140015,202.160004,117.18,50700,3046.899902
01/11/2019,249.539993,1788.01001,27142.94922,51.700001,55.939999,259.910004,199.600006,117.279999,51000,3050.719971
04/11/2019,257.329987,1801.01001,27402.06055,51.599998,56.93,258.170013,205.850006,118.5,50600,3078.959961
05/11/2019,257.049988,1809.160034,27500.23047,50.830002,57.470001,254.399994,210.490005,119.5,51700,3080.800049
06/11/2019,256.769989,1801,27502.74023,51.099998,57.490002,253.25,208.639999,117.940002,52400,3075.100098
07/11/2019,258.73999,1803.76001,27590.16016,49.75,58,253,211.110001,118.620003,52900,3087.02002
08/11/2019,258.690002,1787.890015,27686.19922,50.98,57.849998,258.519989,207.660004,117.029999,53400,3081.25
11/11/2019,258.299988,1778,27580.66016,50.630001,57.970001,255.649994,207.75,116.809998,53200,3080.330078
12/11/2019,261.549988,1774.660034,27701.58984,51.189999,58.400002,258.649994,209.720001,116.519997,52200,3089.280029
13/11/2019,261.130005,1773.390015,27622.03906,51.970001,57.869999,259.779999,208.350006,115.389999,51800,3084.179932
14/11/2019,263.75,1751.430054,27757.19922,50.310001,57.610001,261.440002,208.929993,113.650002,52500,3090.75
15/11/2019,263.679993,1760.050049,27843.53906,49.5,58.169998,266.350006,209.699997,113.830002,null,3107.919922
18/11/2019,265.799988,1738.300049,27993.2207,50.349998,57.700001,266.959991,203.889999,113.040001,52900,3117.909912
19/11/2019,267.899994,1756.98999,28079.75977,50.700001,58.48,269.850006,211.029999,116.559998,53600,3127.449951
20/11/2019,265.540009,1749.140015,27879.55078,50.16,58.259998,271.410004,207.070007,115.209999,53200,3114.659912
21/11/2019,263.690002,1743,27820.2793,50.470001,57.490002,275.109985,211,116.790001,53400,3108.48999
22/11/2019,262.589996,1739.02002,27831.23047,50.41,58.34,267.920013,211.089996,117.160004,51600,3111.409912
25/11/2019,262.709991,1753.25,27917.76953,52,58,260.859985,216.039993,116.860001,51000,3117.439941
26/11/2019,266.940002,1779.920044,28080.75,51.900002,58.950001,257.410004,220.5,117.190002,52200,3134.850098
27/11/2019,265.579987,1801,28156.4707,51.93,58.529999,267.279999,218.669998,119.300003,51900,3145.48999
29/11/2019,266.600006,1817.780029,28103.16016,52.349998,58.150002,261.339996,217,118.519997,51800,3147.179932
02/12/2019,267.269989,1804.400024,28109.74023,52.639999,58.549999,259.109985,216.460007,118.279999,51900,3143.850098
03/12/2019,258.309998,1760,27501.98047,51.75,56.860001,253.190002,201.869995,116.879997,51200,3087.409912
04/12/2019,261.070007,1774.01001,27634.63086,51.52,56.66,255.369995,211.020004,118.690002,50900,3103.5
05/12/2019,263.790009,1763.5,27736.05078,51.900002,56.41,254.779999,210.300003,116.940002,49800,3119.209961
06/12/2019,267.480011,1751.199951,27839.67969,51.369999,56.66,254.770004,211.520004,119,49600,3134.620117
